new_facility;name;region;unit_size;capacity;new_facility_order;amOrderValues_popTravelTime15min;amOrderComputed;amTravelTimeMax;amPopTravelTimeMax;amPopOrigTravelTimeMax;amCorrPopTime;amTravelTimeCatchment;amPopCatchmentTotal;amCapacityRealised;amCapacityResidual;amPopCatchmentDiff;amPopTotal;amPopTotalNotOnBarrier;amPopTotalOnBarrier;amPopResidualBefore;amPopResidualAfter;Segment;LONGITUDE2;LATITUDE3
TRUE;BURSA YENI ASM 385;BURSA;;5000;facility_392;;;15;293;;-0.697;15;293;293;4707;0;3414529;3402258;12270;1063489;1063196;Segment5;28,26092948;40,0151592
TRUE;BURSA YENI ASM 386;BURSA;;5000;facility_393;;;15;344;;-0.533;15;344;344;4656;0;3414529;3402258;12270;1063196;1062852;Segment5;28,37797231;40,18319936
TRUE;BURSA YENI ASM 387;BURSA;;5000;facility_394;;;15;280;;-0.588;10;280;280;4720;0;3414529;3402258;12270;1062852;1062572;Segment5;29,2271246;39,8573764
TRUE;BURSA YENI ASM 388;BURSA;;5000;facility_395;;;15;278;;-0.59;12;278;278;4722;0;3414529;3402258;12270;1062572;1062294;Segment5;28,64641093;40,06347659
TRUE;BURSA YENI ASM 389;BURSA;;5000;facility_396;;;15;300;;-0.502;14;300;300;4700;0;3414529;3402258;12270;1062294;1061994;Segment5;28,36854391;39,94726874
TRUE;BURSA YENI ASM 390;BURSA;;5000;facility_397;;;15;357;;-0.312;15;357;357;4643;0;3414529;3402258;12270;1061994;1061637;Segment5;28,79835239;40,26751842
TRUE;BURSA YENI ASM 391;BURSA;;5000;facility_398;;;15;306;;-0.256;15;306;306;4694;0;3414529;3402258;12270;1061637;1061331;Segment5;28,49525051;40,01417414
TRUE;BURSA YENI ASM 392;BURSA;;5000;facility_399;;;15;276;;-0.184;7;276;276;4724;0;3414529;3402258;12270;1061331;1061055;Segment5;29,48554826;40,18272852
TRUE;BURSA YENI ASM 393;BURSA;;5000;facility_400;;;15;348;;-0.373;15;348;348;4652;0;3414529;3402258;12270;1061055;1060707;Segment5;29,162455;40,21624302
TRUE;BURSA YENI ASM 394;BURSA;;5000;facility_401;;;15;417;;-0.396;15;417;417;4583;0;3414529;3402258;12270;1060707;1060290;Segment5;28,2508609;40,23329196
TRUE;BURSA YENI ASM 395;BURSA;;5000;facility_402;;;15;269;;-0.313;9;269;269;4731;0;3414529;3402258;12270;1060290;1060021;Segment5;29,3956541;39,8296933
TRUE;BURSA YENI ASM 396;BURSA;;5000;facility_403;;;15;312;;-0.401;15;312;312;4688;0;3414529;3402258;12270;1060021;1059709;Segment5;28,49910841;39,97628537
TRUE;BURSA YENI ASM 397;BURSA;;5000;facility_404;;;15;343;;-0.226;11;343;343;4657;0;3414529;3402258;12270;1059709;1059366;Segment5;28,68065026;40,16838962
TRUE;BURSA YENI ASM 398;BURSA;;5000;facility_405;;;15;367;;-0.437;15;367;367;4633;0;3414529;3402258;12270;1059366;1058999;Segment5;29,57170645;40,22498452
TRUE;BURSA YENI ASM 399;BURSA;;5000;facility_406;;;15;265;;-0.545;15;265;265;4735;0;3414529;3402258;12270;1058999;1058734;Segment5;29,1559152;40,38031581
TRUE;BURSA YENI ASM 400;BURSA;;5000;facility_407;;;15;391;;0.013;15;391;391;4609;0;3414529;3402258;12270;1058734;1058344;Segment5;28,45719206;39,98763118
TRUE;BURSA YENI ASM 401;BURSA;;5000;facility_408;;;15;329;;-0.326;15;329;329;4671;0;3414529;3402258;12270;1058344;1058014;Segment5;28,41667461;40,01065688
TRUE;BURSA YENI ASM 402;BURSA;;5000;facility_409;;;15;314;;-0.569;15;314;314;4686;0;3414529;3402258;12270;1058014;1057700;Segment5;29,41327741;40,09868039
TRUE;BURSA YENI ASM 403;BURSA;;5000;facility_410;;;15;324;;-0.315;15;324;324;4676;0;3414529;3402258;12270;1057700;1057376;Segment5;28,96503372;39,93058292
TRUE;BURSA YENI ASM 404;BURSA;;5000;facility_411;;;15;283;;-0.72;15;283;283;4717;0;3414529;3402258;12270;1057376;1057093;Segment5;28,22227667;40,14710947
TRUE;BURSA YENI ASM 405;BURSA;;5000;facility_412;;;15;261;;-0.04;15;261;261;4739;0;3414529;3402258;12270;1057093;1056833;Segment5;28,86007864;39,94402655
TRUE;BURSA YENI ASM 406;BURSA;;5000;facility_413;;;15;272;;-0.263;15;272;272;4728;0;3414529;3402258;12270;1056833;1056561;Segment5;29,63852228;40,28112969
TRUE;BURSA YENI ASM 407;BURSA;;5000;facility_414;;;15;260;;-0.652;15;260;260;4740;0;3414529;3402258;12270;1056561;1056301;Segment5;29,12247609;40,47822254
TRUE;BURSA YENI ASM 408;BURSA;;5000;facility_415;;;15;349;;0.06;15;349;349;4651;0;3414529;3402258;12270;1056301;1055952;Segment5;28,57301534;39,87980708
TRUE;BURSA YENI ASM 409;BURSA;;5000;facility_416;;;15;332;;-0.362;15;332;332;4668;0;3414529;3402258;12270;1055952;1055621;Segment5;28,38230007;40,22278755
TRUE;BURSA YENI ASM 410;BURSA;;5000;facility_417;;;15;276;;-0.576;15;276;276;4724;0;3414529;3402258;12270;1055621;1055345;Segment5;28,48258218;39,97019145
TRUE;BURSA YENI ASM 411;BURSA;;5000;facility_418;;;15;262;;-0.657;14;262;262;4738;0;3414529;3402258;12270;1055345;1055083;Segment5;29,82524926;40,41543287
TRUE;BURSA YENI ASM 412;BURSA;;5000;facility_419;;;15;314;;-0.666;15;314;314;4686;0;3414529;3402258;12270;1055083;1054769;Segment5;28,72764247;40,21544448
TRUE;BURSA YENI ASM 413;BURSA;;5000;facility_420;;;15;300;;-0.559;15;300;300;4700;0;3414529;3402258;12270;1054769;1054469;Segment5;28,94314154;39,94266368
TRUE;BURSA YENI ASM 414;BURSA;;5000;facility_421;;;15;446;;0.419;15;446;446;4554;0;3414529;3402258;12270;1054469;1054023;Segment5;29,24235345;40,07329017
TRUE;BURSA YENI ASM 415;BURSA;;5000;facility_423;;;15;310;;-0.503;15;310;310;4690;0;3414529;3402258;12270;1054023;1053713;Segment5;29,52776538;40,14938489
TRUE;BURSA YENI ASM 416;BURSA;;5000;facility_424;;;15;262;;0.225;15;262;262;4738;0;3414529;3402258;12270;1053713;1053451;Segment5;29,28577285;40,49312284
TRUE;BURSA YENI ASM 417;BURSA;;5000;facility_425;;;15;263;;-0.217;15;263;263;4737;0;3414529;3402258;12270;1053451;1053188;Segment5;29,40184287;40,0403641
TRUE;BURSA YENI ASM 418;BURSA;;5000;facility_426;;;15;257;;-0.646;14;257;257;4743;0;3414529;3402258;12270;1053188;1052931;Segment5;29,4885921;40,29796557
TRUE;BURSA YENI ASM 419;BURSA;;5000;facility_427;;;15;277;;-0.58;15;277;277;4723;0;3414529;3402258;12270;1052931;1052654;Segment5;29,54696103;40,28588511
TRUE;BURSA YENI ASM 420;BURSA;;5000;facility_428;;;15;249;;-0.407;8;249;249;4751;0;3414529;3402258;12270;1052654;1052406;Segment5;29,66363915;40,14183314
TRUE;BURSA YENI ASM 421;BURSA;;5000;facility_429;;;15;248;;-0.33;11;248;248;4752;0;3414529;3402258;12270;1052406;1052158;Segment5;29,72314456;40,25034305
TRUE;BURSA YENI ASM 422;BURSA;;5000;facility_430;;;15;268;;-0.626;15;268;268;4732;0;3414529;3402258;12270;1052158;1051889;Segment5;29,43825853;40,23958495
TRUE;BURSA YENI ASM 423;BURSA;;5000;facility_431;;;15;248;;-0.05;7;248;248;4752;0;3414529;3402258;12270;1051889;1051641;Segment5;29,53702519;39,98793607
TRUE;BURSA YENI ASM 424;BURSA;;5000;facility_432;;;15;246;;-0.561;9;246;246;4754;0;3414529;3402258;12270;1051641;1051395;Segment5;29,28049007;40,40675085
TRUE;BURSA YENI ASM 425;BURSA;;5000;facility_433;;;15;246;;-0.541;15;246;246;4754;0;3414529;3402258;12270;1051395;1051148;Segment5;28,27159504;40,39883055
TRUE;BURSA YENI ASM 426;BURSA;;5000;facility_434;;;15;131;;0.59;14;131;131;4869;0;3414529;3402258;12270;1051148;1051018;Segment5;28,72687977;39,95329501
TRUE;BURSA YENI ASM 427;BURSA;;5000;facility_436;;;15;244;;-0.555;10;244;244;4756;0;3414529;3402258;12270;1051018;1050773;Segment5;28,76531566;40,12749044
TRUE;BURSA YENI ASM 428;BURSA;;5000;facility_437;;;15;278;;0.796;15;278;278;4722;0;3414529;3402258;12270;1050773;1050496;Segment5;28,82693659;39,93013917
TRUE;BURSA YENI ASM 429;BURSA;;5000;facility_438;;;15;244;;-0.645;12;244;244;4756;0;3414529;3402258;12270;1050496;1050252;Segment5;29,21761309;40,46562593
TRUE;BURSA YENI ASM 430;BURSA;;5000;facility_439;;;15;244;;0.029;7;244;244;4756;0;3414529;3402258;12270;1050252;1050008;Segment5;28,59938689;39,95782727
TRUE;BURSA YENI ASM 431;BURSA;;5000;facility_440;;;15;247;;-0.388;15;247;247;4753;0;3414529;3402258;12270;1050008;1049761;Segment5;28,48877059;40,03948343
TRUE;BURSA YENI ASM 432;BURSA;;5000;facility_441;;;15;242;;-0.39;7;242;242;4758;0;3414529;3402258;12270;1049761;1049519;Segment5;29,60271497;40,02161051
TRUE;BURSA YENI ASM 433;BURSA;;5000;facility_442;;;15;299;;-0.453;15;299;299;4701;0;3414529;3402258;12270;1049519;1049220;Segment5;29,6875199;40,12236439
TRUE;BURSA YENI ASM 434;BURSA;;5000;facility_443;;;15;241;;-0.184;8;241;241;4759;0;3414529;3402258;12270;1049220;1048979;Segment5;29,24819463;40,35693838
TRUE;BURSA YENI ASM 435;BURSA;;5000;facility_444;;;15;265;;-0.401;15;265;265;4735;0;3414529;3402258;12270;1048979;1048714;Segment5;29,69718223;39,95098747
TRUE;BURSA YENI ASM 436;BURSA;;5000;facility_445;;;15;250;;-0.35;15;250;250;4750;0;3414529;3402258;12270;1048714;1048464;Segment5;29,20645142;40,01452329
TRUE;BURSA YENI ASM 437;BURSA;;5000;facility_446;;;15;253;;-0.688;15;253;253;4747;0;3414529;3402258;12270;1048464;1048211;Segment5;28,69820283;40,26002322
TRUE;BURSA YENI ASM 438;BURSA;;5000;facility_447;;;15;249;;-0.674;15;249;249;4751;0;3414529;3402258;12270;1048211;1047962;Segment5;28,70963581;40,15355095
TRUE;BURSA YENI ASM 439;BURSA;;5000;facility_448;;;15;240;;-0.588;11;240;240;4760;0;3414529;3402258;12270;1047962;1047722;Segment5;29,76924198;40,25645448
TRUE;BURSA YENI ASM 440;BURSA;;5000;facility_449;;;15;236;;-0.641;15;236;236;4764;0;3414529;3402258;12270;1047722;1047486;Segment5;28,9922548;39,98146898
TRUE;BURSA YENI ASM 441;BURSA;;5000;facility_450;;;15;284;;-0.416;15;284;284;4716;0;3414529;3402258;12270;1047486;1047202;Segment5;29,66329277;40,04275331
TRUE;BURSA YENI ASM 442;BURSA;;5000;facility_451;;;15;278;;-0.613;15;278;278;4722;0;3414529;3402258;12270;1047202;1046923;Segment5;28,42380773;40,18444645
TRUE;BURSA YENI ASM 443;BURSA;;5000;facility_452;;;15;244;;-0.563;15;244;244;4756;0;3414529;3402258;12270;1046923;1046680;Segment5;29,64224121;40,25582295
TRUE;BURSA YENI ASM 444;BURSA;;5000;facility_453;;;15;382;;-0.561;15;382;382;4618;0;3414529;3402258;12270;1046680;1046298;Segment5;28,8140159;40,2375453
TRUE;BURSA YENI ASM 445;BURSA;;5000;facility_454;;;15;236;;-0.188;15;236;236;4764;0;3414529;3402258;12270;1046298;1046062;Segment5;28,84040683;40,21370597
TRUE;BURSA YENI ASM 446;BURSA;;5000;facility_455;;;15;233;;-0.471;9;233;233;4767;0;3414529;3402258;12270;1046062;1045829;Segment5;28,75887368;40,28704361
TRUE;BURSA YENI ASM 447;BURSA;;5000;facility_456;;;15;229;;-0.585;15;229;229;4771;0;3414529;3402258;12270;1045829;1045600;Segment5;28,89287441;40,32546664
TRUE;BURSA YENI ASM 448;BURSA;;5000;facility_457;;;15;229;;-0.466;7;229;229;4771;0;3414529;3402258;12270;1045600;1045371;Segment5;29,01275479;39,72165464
TRUE;BURSA YENI ASM 449;BURSA;;5000;facility_458;;;15;283;;-0.354;15;283;283;4717;0;3414529;3402258;12270;1045371;1045088;Segment5;29,66899779;39,97866462
TRUE;BURSA YENI ASM 450;BURSA;;5000;facility_459;;;15;246;;-0.656;15;246;246;4754;0;3414529;3402258;12270;1045088;1044842;Segment5;28,72371067;40,29207728
TRUE;BURSA YENI ASM 451;BURSA;;5000;facility_460;;;15;227;;-0.247;13;227;227;4773;0;3414529;3402258;12270;1044842;1044615;Segment5;29,25923282;40,40536676
TRUE;BURSA YENI ASM 452;BURSA;;5000;facility_461;;;15;280;;-0.731;15;280;280;4720;0;3414529;3402258;12270;1044615;1044335;Segment5;29,55553838;40,23254922
TRUE;BURSA YENI ASM 453;BURSA;;5000;facility_462;;;15;222;;-0.554;12;222;222;4778;0;3414529;3402258;12270;1044335;1044113;Segment5;28,5349458;40,26861062
TRUE;BURSA YENI ASM 454;BURSA;;5000;facility_463;;;15;36;;-1;14;36;36;4964;0;3414529;3402258;12270;1044113;1044077;Segment5;29,07516979;40,0511827
TRUE;BURSA YENI ASM 455;BURSA;;5000;facility_464;;;15;225;;-0.524;11;225;225;4775;0;3414529;3402258;12270;1044077;1043852;Segment5;29,62079091;40,00408739
TRUE;BURSA YENI ASM 456;BURSA;;5000;facility_465;;;15;199;;0.538;15;199;199;4801;0;3414529;3402258;12270;1043852;1043654;Segment5;28,91806467;40,34216762
TRUE;BURSA YENI ASM 457;BURSA;;5000;facility_466;;;15;248;;-0.552;15;248;248;4752;0;3414529;3402258;12270;1043654;1043405;Segment5;28,72443649;40,366838
TRUE;BURSA YENI ASM 458;BURSA;;5000;facility_467;;;15;231;;-0.548;14;231;231;4769;0;3414529;3402258;12270;1043405;1043174;Segment5;28,97414477;39,84033788
TRUE;BURSA YENI ASM 459;BURSA;;5000;facility_468;;;15;222;;-0.489;10;222;222;4778;0;3414529;3402258;12270;1043174;1042952;Segment5;29,66970224;40,35607864
TRUE;BURSA YENI ASM 460;BURSA;;5000;facility_469;;;15;222;;-0.33;8;222;222;4778;0;3414529;3402258;12270;1042952;1042730;Segment5;29,61993261;40,07346919
TRUE;BURSA YENI ASM 461;BURSA;;5000;facility_470;;;15;276;;0.753;15;276;276;4724;0;3414529;3402258;12270;1042730;1042454;Segment5;28,84448235;39,92986129
TRUE;BURSA YENI ASM 462;BURSA;;5000;facility_471;;;15;280;;-0.564;15;280;280;4720;0;3414529;3402258;12270;1042454;1042175;Segment5;28,75108947;40,21329029
TRUE;BURSA YENI ASM 463;BURSA;;5000;facility_472;;;15;305;;-0.482;15;305;305;4695;0;3414529;3402258;12270;1042175;1041870;Segment5;29,32999074;40,50935427
TRUE;BURSA YENI ASM 464;BURSA;;5000;facility_473;;;15;220;;-0.703;12;220;220;4780;0;3414529;3402258;12270;1041870;1041650;Segment5;28,84346139;40,32626492
TRUE;BURSA YENI ASM 465;BURSA;;5000;facility_474;;;15;222;;-0.454;15;222;222;4778;0;3414529;3402258;12270;1041650;1041428;Segment5;29,09581852;40,37961941
TRUE;BURSA YENI ASM 466;BURSA;;5000;facility_475;;;15;236;;0.133;15;236;236;4764;0;3414529;3402258;12270;1041428;1041191;Segment5;29,01967831;40,2359396
TRUE;BURSA YENI ASM 467;BURSA;;5000;facility_476;;;15;228;;-0.6;15;228;228;4772;0;3414529;3402258;12270;1041191;1040964;Segment5;29,81527202;40,26074753
TRUE;BURSA YENI ASM 468;BURSA;;5000;facility_477;;;15;253;;-0.597;15;253;253;4747;0;3414529;3402258;12270;1040964;1040711;Segment5;29,70900389;40,39659899
TRUE;BURSA YENI ASM 469;BURSA;;5000;facility_478;;;15;280;;-0.48;15;280;280;4720;0;3414529;3402258;12270;1040711;1040431;Segment5;29,3327696;40,41921932
TRUE;BURSA YENI ASM 470;BURSA;;5000;facility_480;;;15;219;;-0.491;15;219;219;4781;0;3414529;3402258;12270;1040431;1040212;Segment5;28,98760542;40,18424541
TRUE;BURSA YENI ASM 471;BURSA;;5000;facility_481;;;15;215;;-1;10;215;215;4785;0;3414529;3402258;12270;1040212;1039997;Segment5;28,98585373;40,16445653
TRUE;BURSA YENI ASM 472;BURSA;;5000;facility_482;;;15;220;;-0.657;14;220;220;4780;0;3414529;3402258;12270;1039997;1039777;Segment5;29,63937405;40,182024
TRUE;BURSA YENI ASM 473;BURSA;;5000;facility_483;;;15;215;;-0.78;15;215;215;4785;0;3414529;3402258;12270;1039777;1039563;Segment5;29,5993657;40,05681743
TRUE;BURSA YENI ASM 474;BURSA;;5000;facility_484;;;15;212;;-0.514;14;212;212;4788;0;3414529;3402258;12270;1039563;1039350;Segment5;28,88992323;39,79489319
TRUE;BURSA YENI ASM 475;BURSA;;5000;facility_485;;;15;212;;-0.589;9;212;212;4788;0;3414529;3402258;12270;1039350;1039138;Segment5;29,46980223;40,16955354
TRUE;BURSA YENI ASM 476;BURSA;;5000;facility_486;;;15;228;;-0.334;13;228;228;4772;0;3414529;3402258;12270;1039138;1038910;Segment5;28,66721686;40,29110362
TRUE;BURSA YENI ASM 477;BURSA;;5000;facility_487;;;15;212;;-0.381;9;212;212;4788;0;3414529;3402258;12270;1038910;1038698;Segment5;28,44405625;40,3634727
TRUE;BURSA YENI ASM 478;BURSA;;5000;facility_488;;;15;211;;-0.142;10;211;211;4789;0;3414529;3402258;12270;1038698;1038487;Segment5;28,82122829;40,33112147
TRUE;BURSA YENI ASM 479;BURSA;;5000;facility_489;;;15;228;;-0.589;15;228;228;4772;0;3414529;3402258;12270;1038487;1038259;Segment5;28,99557789;40,29581377
TRUE;BURSA YENI ASM 480;BURSA;;5000;facility_490;;;15;244;;-0.24;15;244;244;4756;0;3414529;3402258;12270;1038259;1038015;Segment5;29,17645451;40,17634355
TRUE;BURSA YENI ASM 481;BURSA;;5000;facility_491;;;15;190;;-0.54;15;190;190;4810;0;3414529;3402258;12270;1038015;1037825;Segment5;28,53711576;39,9478587
TRUE;BURSA YENI ASM 482;BURSA;;5000;facility_492;;;15;236;;-0.226;15;236;236;4764;0;3414529;3402258;12270;1037825;1037589;Segment5;28,88433952;40,35713569
TRUE;BURSA YENI ASM 483;BURSA;;5000;facility_493;;;15;212;;-0.61;15;212;212;4788;0;3414529;3402258;12270;1037589;1037377;Segment5;29,67897253;40,29281038
TRUE;BURSA YENI ASM 484;BURSA;;5000;facility_494;;;15;250;;-0.642;15;250;250;4750;0;3414529;3402258;12270;1037377;1037126;Segment5;28,81698721;39,86362784
TRUE;BURSA YENI ASM 485;BURSA;;5000;facility_495;;;15;238;;-0.134;15;238;238;4762;0;3414529;3402258;12270;1037126;1036888;Segment5;28,33191552;40,23058563
TRUE;BURSA YENI ASM 486;BURSA;;5000;facility_496;;;15;217;;-0.535;14;217;217;4783;0;3414529;3402258;12270;1036888;1036670;Segment5;29,12013791;40,32872976
TRUE;BURSA YENI ASM 487;BURSA;;5000;facility_497;;;15;60;;0.498;15;60;60;4940;0;3414529;3402258;12270;1036670;1036611;Segment5;28,76482306;40,01758877
TRUE;BURSA YENI ASM 488;BURSA;;5000;facility_498;;;15;210;;-0.71;15;210;210;4790;0;3414529;3402258;12270;1036611;1036401;Segment5;28,81430103;39,80601076
TRUE;BURSA YENI ASM 489;BURSA;;5000;facility_499;;;15;205;;-0.761;15;205;205;4795;0;3414529;3402258;12270;1036401;1036196;Segment5;29,2848261;40,46521703
TRUE;BURSA YENI ASM 490;BURSA;;5000;facility_500;;;15;210;;-0.658;15;210;210;4790;0;3414529;3402258;12270;1036196;1035986;Segment5;28,19361054;40,18614815
TRUE;BURSA YENI ASM 491;BURSA;;5000;facility_501;;;15;240;;0.015;15;240;240;4760;0;3414529;3402258;12270;1035986;1035746;Segment5;28,59044207;40,32821971
TRUE;BURSA YENI ASM 492;BURSA;;5000;facility_502;;;15;202;;-0.561;15;202;202;4798;0;3414529;3402258;12270;1035746;1035544;Segment5;29,65224614;40,06012216
TRUE;BURSA YENI ASM 493;BURSA;;5000;facility_503;;;15;201;;-0.593;12;201;201;4799;0;3414529;3402258;12270;1035544;1035343;Segment5;29,46611066;40,55246711
TRUE;BURSA YENI ASM 494;BURSA;;5000;facility_504;;;15;292;;-0.137;15;292;292;4708;0;3414529;3402258;12270;1035343;1035051;Segment5;28,35234165;40,07539159
TRUE;BURSA YENI ASM 495;BURSA;;5000;facility_505;;;15;242;;0.195;15;242;242;4758;0;3414529;3402258;12270;1035051;1034809;Segment5;29,44767938;40,14209832
TRUE;BURSA YENI ASM 496;BURSA;;5000;facility_506;;;15;201;;-0.496;13;201;201;4799;0;3414529;3402258;12270;1034809;1034609;Segment5;28,50188605;40,26273831
TRUE;BURSA YENI ASM 497;BURSA;;5000;facility_507;;;15;220;;-0.463;15;220;220;4780;0;3414529;3402258;12270;1034609;1034389;Segment5;29,02873209;39,74930487
TRUE;BURSA YENI ASM 498;BURSA;;5000;facility_508;;;15;194;;-0.704;15;194;194;4806;0;3414529;3402258;12270;1034389;1034195;Segment5;28,47470229;40,09371845
TRUE;BURSA YENI ASM 499;BURSA;;5000;facility_509;;;15;263;;-0.291;15;263;263;4737;0;3414529;3402258;12270;1034195;1033932;Segment5;28,57453468;39,89510238
TRUE;BURSA YENI ASM 500;BURSA;;5000;facility_510;;;15;219;;0.89;15;219;219;4781;0;3414529;3402258;12270;1033932;1033713;Segment5;29,20708676;40,17936674
TRUE;BURSA YENI ASM 501;BURSA;;5000;facility_511;;;15;170;;-0.646;15;170;170;4830;0;3414529;3402258;12270;1033713;1033543;Segment5;29,04819827;40,47956326
TRUE;BURSA YENI ASM 502;BURSA;;5000;facility_512;;;15;230;;-0.534;15;230;230;4770;0;3414529;3402258;12270;1033543;1033313;Segment5;29,60479361;40,3827813
TRUE;BURSA YENI ASM 503;BURSA;;5000;facility_513;;;15;39;;1;15;39;39;4961;0;3414529;3402258;12270;1033313;1033274;Segment5;28,99265521;40,0355151
TRUE;BURSA YENI ASM 504;BURSA;;5000;facility_514;;;15;242;;-0.632;15;242;242;4758;0;3414529;3402258;12270;1033274;1033032;Segment5;28,42886447;39,97717271
TRUE;BURSA YENI ASM 505;BURSA;;5000;facility_515;;;15;193;;-0.557;15;193;193;4807;0;3414529;3402258;12270;1033032;1032839;Segment5;29,06251526;39,9424025
TRUE;BURSA YENI ASM 506;BURSA;;5000;facility_516;;;15;197;;-0.61;12;197;197;4803;0;3414529;3402258;12270;1032839;1032642;Segment5;28,2649836;39,98087922
TRUE;BURSA YENI ASM 507;BURSA;;5000;facility_517;;;15;192;;0.109;8;192;192;4808;0;3414529;3402258;12270;1032642;1032450;Segment5;29,56424878;40,12065725
TRUE;BURSA YENI ASM 508;BURSA;;5000;facility_518;;;15;218;;-0.74;15;218;218;4782;0;3414529;3402258;12270;1032450;1032233;Segment5;28,36724067;40,17521844
TRUE;BURSA YENI ASM 509;BURSA;;5000;facility_519;;;15;192;;-0.722;15;192;192;4808;0;3414529;3402258;12270;1032233;1032041;Segment5;29,27940093;39,81221748
TRUE;BURSA YENI ASM 510;BURSA;;5000;facility_520;;;15;191;;-0.496;10;191;191;4809;0;3414529;3402258;12270;1032041;1031850;Segment5;29,60258574;39,98738238
TRUE;BURSA YENI ASM 511;BURSA;;5000;facility_521;;;15;198;;-0.334;15;198;198;4802;0;3414529;3402258;12270;1031850;1031652;Segment5;28,39159091;40,3893406
TRUE;BURSA YENI ASM 512;BURSA;;5000;facility_522;;;15;194;;-0.475;10;194;194;4806;0;3414529;3402258;12270;1031652;1031458;Segment5;29,79730792;40,30982444
TRUE;BURSA YENI ASM 513;BURSA;;5000;facility_523;;;15;202;;-0.324;10;202;202;4798;0;3414529;3402258;12270;1031458;1031257;Segment5;29,5977114;39,95145894
TRUE;BURSA YENI ASM 514;BURSA;;5000;facility_524;;;15;94;;0.181;15;94;94;4906;0;3414529;3402258;12270;1031257;1031163;Segment5;28,34767154;40,19526792
TRUE;BURSA YENI ASM 515;BURSA;;5000;facility_525;;;15;246;;-0.629;15;246;246;4754;0;3414529;3402258;12270;1031163;1030916;Segment5;28,77444136;40,25257292
TRUE;BURSA YENI ASM 516;BURSA;;5000;facility_526;;;15;190;;-0.561;7;190;190;4810;0;3414529;3402258;12270;1030916;1030727;Segment5;29,21548071;40,36477647
TRUE;BURSA YENI ASM 517;BURSA;;5000;facility_527;;;15;197;;-0.536;14;197;197;4803;0;3414529;3402258;12270;1030727;1030529;Segment5;28,74803532;40,27729837
TRUE;BURSA YENI ASM 518;BURSA;;5000;facility_528;;;15;218;;-0.541;15;218;218;4782;0;3414529;3402258;12270;1030529;1030312;Segment5;29,64178595;40,24412319
TRUE;BURSA YENI ASM 519;BURSA;;5000;facility_529;;;15;180;;0.075;15;180;180;4820;0;3414529;3402258;12270;1030312;1030132;Segment5;29,27590708;40,44557557
TRUE;BURSA YENI ASM 520;BURSA;;5000;facility_530;;;15;185;;-0.323;15;185;185;4815;0;3414529;3402258;12270;1030132;1029947;Segment5;28,75032647;40,3205052
TRUE;BURSA YENI ASM 521;BURSA;;5000;facility_531;;;15;189;;-0.527;10;189;189;4811;0;3414529;3402258;12270;1029947;1029758;Segment5;28,53352892;39,89204823
TRUE;BURSA YENI ASM 522;BURSA;;5000;facility_532;;;15;194;;-0.205;15;194;194;4806;0;3414529;3402258;12270;1029758;1029565;Segment5;28,95875531;40,32436947
TRUE;BURSA YENI ASM 523;BURSA;;5000;facility_533;;;15;258;;-0.612;15;258;258;4742;0;3414529;3402258;12270;1029565;1029306;Segment5;28,17537194;40,1502979
TRUE;BURSA YENI ASM 524;BURSA;;5000;facility_534;;;15;194;;-0.592;15;194;194;4806;0;3414529;3402258;12270;1029306;1029112;Segment5;28,36762052;40,19413302
TRUE;BURSA YENI ASM 525;BURSA;;5000;facility_535;;;15;194;;-0.259;13;194;194;4806;0;3414529;3402258;12270;1029112;1028918;Segment5;28,2960172;40,1354965
TRUE;BURSA YENI ASM 526;BURSA;;5000;facility_536;;;15;186;;-0.528;9;186;186;4814;0;3414529;3402258;12270;1028918;1028732;Segment5;29,12170796;39,81250688
TRUE;BURSA YENI ASM 527;BURSA;;5000;facility_537;;;15;186;;-0.542;11;186;186;4814;0;3414529;3402258;12270;1028732;1028546;Segment5;28,39280904;39,93166369
TRUE;BURSA YENI ASM 528;BURSA;;5000;facility_538;;;15;189;;0.453;15;189;189;4811;0;3414529;3402258;12270;1028546;1028357;Segment5;29,17272645;39,91156058
TRUE;BURSA YENI ASM 529;BURSA;;5000;facility_539;;;15;185;;-0.187;7;185;185;4815;0;3414529;3402258;12270;1028357;1028172;Segment5;29,69281426;40,16728072
TRUE;BURSA YENI ASM 530;BURSA;;5000;facility_540;;;15;210;;-0.199;15;210;210;4790;0;3414529;3402258;12270;1028172;1027963;Segment5;29,25910948;40,43689723
TRUE;BURSA YENI ASM 531;BURSA;;5000;facility_541;;;15;206;;-0.33;15;206;206;4794;0;3414529;3402258;12270;1027963;1027757;Segment5;28,8134695;40,30511858
TRUE;BURSA YENI ASM 532;BURSA;;5000;facility_542;;;15;198;;-0.185;15;198;198;4802;0;3414529;3402258;12270;1027757;1027559;Segment5;29,66654735;40,27598291
TRUE;BURSA YENI ASM 533;BURSA;;5000;facility_543;;;15;223;;-0.245;15;223;223;4777;0;3414529;3402258;12270;1027559;1027336;Segment5;28,50935487;40,3869623
TRUE;BURSA YENI ASM 534;BURSA;;5000;facility_544;;;15;200;;-0.572;15;200;200;4800;0;3414529;3402258;12270;1027336;1027135;Segment5;29,57660309;40,16812541
TRUE;BURSA YENI ASM 535;BURSA;;5000;facility_545;;;15;216;;-0.593;15;216;216;4784;0;3414529;3402258;12270;1027135;1026919;Segment5;28,50493618;40,29422966
